group,monitor,aqs_site_id,county,row_type,row,health_effects,period,period_start,period_end,value_shown,statistic,mean_ppb,screening_level_ppb,n_samples,n_weeks,coverage,coverage_flag,design_value,naaqs,dv_method,data_cutoff
Other Health Risks,HRM-3 Haden Road [B] [22] POC 3,48-201-0803,Harris,pollutant,"1,2,3-Trimethylbenzene","Hematological, Nervous, Respiratory",Sep 2026,2026-09-01,2026-09-30,0.0099,mean of weekly means ÷ screening level,0.12748,12.81596,417.0,3.0,0.82738,,,,,2026-09-12
Other Health Risks,HRM-3 Haden Road [B] [22] POC 3,48-201-0803,Harris,pollutant,"1,2,4-Trimethylbenzene","Hematological, Nervous, Developmental, Respiratory",2023,2023-01-01,2023-12-31,0.0058,mean ÷ screening level,0.07401,12.81596,7503.0,,0.85651,,,,,2026-09-12
Other Health Risks,HRM-3 Haden Road [B] [22] POC 3,48-201-0803,Harris,pollutant,"1,2,4-Trimethylbenzene","Hematological, Nervous, Developmental, Respiratory",2024,2024-01-01,2024-12-31,0.009,mean ÷ screening level,0.11567,12.81596,6819.0,,0.7763,,,,,2026-09-12
Other Health Risks,HRM-3 Haden Road [B] [22] POC 3,48-201-0803,Harris,pollutant,"1,2,4-Trimethylbenzene","Hematological, Nervous, Developmental, Respiratory",2025,2025-01-01,2025-12-31,0.0065,mean ÷ screening level,0.0838,12.81596,7346.0,,0.83858,,,,,2026-09-12
Other Health Risks,HRM-3 Haden Road [B] [22] POC 3,48-201-0803,Harris,pollutant,"1,2,4-Trimethylbenzene","Hematological, Nervous, Developmental, Respiratory",2026 YTD,2026-01-01,2026-09-12,0.0052,mean ÷ screening level,0.06644,12.81596,5083.0,,0.83056,,,,,2026-09-12
Other Health Risks,HRM-3 Haden Road [B] [22] POC 3,48-201-0803,Harris,pollutant,"1,2,4-Trimethylbenzene","Hematological, Nervous, Developmental, Respiratory",Last 365 Days,2025-09-12,2026-09-12,0.0052,mean ÷ screening level,0.06719,12.81596,7240.0,,0.82423,,,,,2026-09-12
Other Health Risks,HRM-3 Haden Road [B] [22] POC 3,48-201-0803,Harris,pollutant,"1,2,4-Trimethylbenzene","Hematological, Nervous, Developmental, Respiratory",Sep 2026,2026-09-01,2026-09-30,0.0087,mean of weekly means ÷ screening level,0.11115,12.81596,556.0,4.0,0.82738,,,,,2026-09-12
Other Health Risks,HRM-3 Haden Road [B] [22] POC 3,48-201-0803,Harris,pollutant,"1,3,5-Trimethylbenzene","Developmental, Nervous",2023,2023-01-01,2023-12-31,0.0024,mean ÷ screening level,0.03028,12.81596,7505.0,,0.85674,,,,,2026-09-12
Other Health Risks,HRM-3 Haden Road [B] [22] POC 3,48-201-0803,Harris,pollutant,"1,3,5-Trimethylbenzene","Developmental, Nervous",2024,2024-01-01,2024-12-31,0.0034,mean ÷ screening level,0.04407,12.81596,6819.0,,0.7763,,,,,2026-09-12
Other Health Risks,HRM-3 Haden Road [B] [22] POC 3,48-201-0803,Harris,pollutant,"1,3,5-Trimethylbenzene","Developmental, Nervous",2025,2025-01-01,2025-12-31,0.0027,mean ÷ screening level,0.03404,12.81596,7346.0,,0.83858,,,,,2026-09-12
Other Health Risks,HRM-3 Haden Road [B] [22] POC 3,48-201-0803,Harris,pollutant,"1,3,5-Trimethylbenzene","Developmental, Nervous",2026 YTD,2026-01-01,2026-09-12,0.002,mean ÷ screening level,0.02528,12.81596,5083.0,,0.83056,,,,,2026-09-12
Other Health Risks,HRM-3 Haden Road [B] [22] POC 3,48-201-0803,Harris,pollutant,"1,3,5-Trimethylbenzene","Developmental, Nervous",Last 365 Days,2025-09-12,2026-09-12,0.002,mean ÷ screening level,0.02581,12.81596,7240.0,,0.82423,,,,,2026-09-12
Other Health Risks,HRM-3 Haden Road [B] [22] POC 3,48-201-0803,Harris,pollutant,"1,3,5-Trimethylbenzene","Developmental, Nervous",Sep 2026,2026-09-01,2026-09-30,0.0033,mean of weekly means ÷ screening level,0.0423,12.81596,278.0,2.0,0.82738,,,,,2026-09-12
Other Health Risks,HRM-3 Haden Road [B] [22] POC 3,48-201-0803,Harris,pollutant,"1,3-Butadiene",Reproductive,2023,2023-01-01,2023-12-31,0.1212,mean ÷ screening level,0.11501,0.94925,7422.0,,0.84726,,,,,2026-09-12
Other Health Risks,HRM-3 Haden Road [B] [22] POC 3,48-201-0803,Harris,pollutant,"1,3-Butadiene",Reproductive,2024,2024-01-01,2024-12-31,0.1679,mean ÷ screening level,0.15942,0.94925,6991.0,,0.79588,,,,,2026-09-12
Other Health Risks,HRM-3 Haden Road [B] [22] POC 3,48-201-0803,Harris,pollutant,"1,3-Butadiene",Reproductive,2025,2025-01-01,2025-12-31,0.142,mean ÷ screening level,0.13481,0.94925,7505.0,,0.85674,,,,,2026-09-12
Other Health Risks,HRM-3 Haden Road [B] [22] POC 3,48-201-0803,Harris,pollutant,"1,3-Butadiene",Reproductive,2026 YTD,2026-01-01,2026-09-12,0.0846,mean ÷ screening level,0.08032,0.94925,5203.0,,0.85016,,,,,2026-09-12
Other Health Risks,HRM-3 Haden Road [B] [22] POC 3,48-201-0803,Harris,pollutant,"1,3-Butadiene",Reproductive,Last 365 Days,2025-09-12,2026-09-12,0.0956,mean ÷ screening level,0.09072,0.94925,7491.0,,0.8528,,,,,2026-09-12
Other Health Risks,HRM-3 Haden Road [B] [22] POC 3,48-201-0803,Harris,pollutant,"1,3-Butadiene",Reproductive,Sep 2026,2026-09-01,2026-09-30,0.1156,mean of weekly means ÷ screening level,0.10971,0.94925,139.0,1.0,0.82738,,,,,2026-09-12
Other Health Risks,HRM-3 Haden Road [B] [22] POC 3,48-201-0803,Harris,pollutant,Benzene,Immune,2023,2023-01-01,2023-12-31,0.0609,mean ÷ screening level,0.59061,9.70362,7505.0,,0.85674,,,,,2026-09-12
Other Health Risks,HRM-3 Haden Road [B] [22] POC 3,48-201-0803,Harris,pollutant,Benzene,Immune,2024,2024-01-01,2024-12-31,0.0576,mean ÷ screening level,0.55899,9.70362,6819.0,,0.7763,,,,,2026-09-12
Other Health Risks,HRM-3 Haden Road [B] [22] POC 3,48-201-0803,Harris,pollutant,Benzene,Immune,2025,2025-01-01,2025-12-31,0.041,mean ÷ screening level,0.39827,9.70362,7505.0,,0.85674,,,,,2026-09-12
Other Health Risks,HRM-3 Haden Road [B] [22] POC 3,48-201-0803,Harris,pollutant,Benzene,Immune,2026 YTD,2026-01-01,2026-09-12,0.0285,mean ÷ screening level,0.27697,9.70362,5203.0,,0.85016,,,,,2026-09-12
Other Health Risks,HRM-3 Haden Road [B] [22] POC 3,48-201-0803,Harris,pollutant,Benzene,Immune,Last 365 Days,2025-09-12,2026-09-12,0.0344,mean ÷ screening level,0.33353,9.70362,7491.0,,0.8528,,,,,2026-09-12
Other Health Risks,HRM-3 Haden Road [B] [22] POC 3,48-201-0803,Harris,pollutant,Benzene,Immune,Sep 2026,2026-09-01,2026-09-30,0.0347,mean of weekly means ÷ screening level,0.33683,9.70362,139.0,1.0,0.82738,,,,,2026-09-12
Other Health Risks,HRM-3 Haden Road [B] [22] POC 3,48-201-0803,Harris,pollutant,Cyclohexane,Developmental,2023,2023-01-01,2023-12-31,0.0001,mean ÷ screening level,0.20776,1830.26,7505.0,,0.85674,,,,,2026-09-12
Other Health Risks,HRM-3 Haden Road [B] [22] POC 3,48-201-0803,Harris,pollutant,Cyclohexane,Developmental,2024,2024-01-01,2024-12-31,0.0001,mean ÷ screening level,0.24959,1830.26,6819.0,,0.7763,,,,,2026-09-12
Other Health Risks,HRM-3 Haden Road [B] [22] POC 3,48-201-0803,Harris,pollutant,Cyclohexane,Developmental,2025,2025-01-01,2025-12-31,0.0001,mean ÷ screening level,0.20229,1830.26,7505.0,,0.85674,,,,,2026-09-12
Other Health Risks,HRM-3 Haden Road [B] [22] POC 3,48-201-0803,Harris,pollutant,Cyclohexane,Developmental,2026 YTD,2026-01-01,2026-09-12,0.0001,mean ÷ screening level,0.19701,1830.26,5203.0,,0.85016,,,,,2026-09-12
Other Health Risks,HRM-3 Haden Road [B] [22] POC 3,48-201-0803,Harris,pollutant,Cyclohexane,Developmental,Last 365 Days,2025-09-12,2026-09-12,0.0001,mean ÷ screening level,0.20677,1830.26,7491.0,,0.8528,,,,,2026-09-12
Other Health Risks,HRM-3 Haden Road [B] [22] POC 3,48-201-0803,Harris,pollutant,Cyclohexane,Developmental,Sep 2026,2026-09-01,2026-09-30,0.0002,mean of weekly means ÷ screening level,0.34417,1830.26,139.0,1.0,0.82738,,,,,2026-09-12
Other Health Risks,HRM-3 Haden Road [B] [22] POC 3,48-201-0803,Harris,pollutant,Ethyl Benzene,"Developmental, Hepatic, Urinary",2023,2023-01-01,2023-12-31,0.0004,mean ÷ screening level,0.08491,230.29755,7505.0,,0.85674,,,,,2026-09-12
Other Health Risks,HRM-3 Haden Road [B] [22] POC 3,48-201-0803,Harris,pollutant,Ethyl Benzene,"Developmental, Hepatic, Urinary",2024,2024-01-01,2024-12-31,0.0004,mean ÷ screening level,0.09597,230.29755,6819.0,,0.7763,,,,,2026-09-12
Other Health Risks,HRM-3 Haden Road [B] [22] POC 3,48-201-0803,Harris,pollutant,Ethyl Benzene,"Developmental, Hepatic, Urinary",2025,2025-01-01,2025-12-31,0.0004,mean ÷ screening level,0.08441,230.29755,7505.0,,0.85674,,,,,2026-09-12
Other Health Risks,HRM-3 Haden Road [B] [22] POC 3,48-201-0803,Harris,pollutant,Ethyl Benzene,"Developmental, Hepatic, Urinary",2026 YTD,2026-01-01,2026-09-12,0.0003,mean ÷ screening level,0.07216,230.29755,5203.0,,0.85016,,,,,2026-09-12
Other Health Risks,HRM-3 Haden Road [B] [22] POC 3,48-201-0803,Harris,pollutant,Ethyl Benzene,"Developmental, Hepatic, Urinary",Last 365 Days,2025-09-12,2026-09-12,0.0003,mean ÷ screening level,0.07867,230.29755,7491.0,,0.8528,,,,,2026-09-12
Other Health Risks,HRM-3 Haden Road [B] [22] POC 3,48-201-0803,Harris,pollutant,Ethyl Benzene,"Developmental, Hepatic, Urinary",Sep 2026,2026-09-01,2026-09-30,0.0004,mean of weekly means ÷ screening level,0.10108,230.29755,417.0,3.0,0.82738,,,,,2026-09-12
Other Health Risks,HRM-3 Haden Road [B] [22] POC 3,48-201-0803,Harris,pollutant,Isopropyl Benzene - Cumene,"Endocrine, Urinary",2023,2023-01-01,2023-12-31,0.0005,mean ÷ screening level,0.04348,85.43972,7505.0,,0.85674,,,,,2026-09-12
Other Health Risks,HRM-3 Haden Road [B] [22] POC 3,48-201-0803,Harris,pollutant,Isopropyl Benzene - Cumene,"Endocrine, Urinary",2024,2024-01-01,2024-12-31,0.0004,mean ÷ screening level,0.0381,85.43972,6819.0,,0.7763,,,,,2026-09-12
Other Health Risks,HRM-3 Haden Road [B] [22] POC 3,48-201-0803,Harris,pollutant,Isopropyl Benzene - Cumene,"Endocrine, Urinary",2025,2025-01-01,2025-12-31,0.0004,mean ÷ screening level,0.03347,85.43972,7505.0,,0.85674,,,,,2026-09-12
Other Health Risks,HRM-3 Haden Road [B] [22] POC 3,48-201-0803,Harris,pollutant,Isopropyl Benzene - Cumene,"Endocrine, Urinary",2026 YTD,2026-01-01,2026-09-12,0.0002,mean ÷ screening level,0.01917,85.43972,5203.0,,0.85016,,,,,2026-09-12
Other Health Risks,HRM-3 Haden Road [B] [22] POC 3,48-201-0803,Harris,pollutant,Isopropyl Benzene - Cumene,"Endocrine, Urinary",Last 365 Days,2025-09-12,2026-09-12,0.0003,mean ÷ screening level,0.02469,85.43972,7491.0,,0.8528,,,,,2026-09-12
Other Health Risks,HRM-3 Haden Road [B] [22] POC 3,48-201-0803,Harris,pollutant,Isopropyl Benzene - Cumene,"Endocrine, Urinary",Sep 2026,2026-09-01,2026-09-30,0.0002,mean of weekly means ÷ screening level,0.02043,85.43972,278.0,2.0,0.82738,,,,,2026-09-12
Other Health Risks,HRM-3 Haden Road [B] [22] POC 3,48-201-0803,Harris,pollutant,Styrene,"Hematological, Hepatic, Nervous",2023,2023-01-01,2023-12-31,0.0003,mean ÷ screening level,0.05993,234.75756,7505.0,,0.85674,,,,,2026-09-12
Other Health Risks,HRM-3 Haden Road [B] [22] POC 3,48-201-0803,Harris,pollutant,Styrene,"Hematological, Hepatic, Nervous",2024,2024-01-01,2024-12-31,0.0002,mean ÷ screening level,0.0561,234.75756,6819.0,,0.7763,,,,,2026-09-12
Other Health Risks,HRM-3 Haden Road [B] [22] POC 3,48-201-0803,Harris,pollutant,Styrene,"Hematological, Hepatic, Nervous",2025,2025-01-01,2025-12-31,0.0002,mean ÷ screening level,0.0419,234.75756,7505.0,,0.85674,,,,,2026-09-12
Other Health Risks,HRM-3 Haden Road [B] [22] POC 3,48-201-0803,Harris,pollutant,Styrene,"Hematological, Hepatic, Nervous",2026 YTD,2026-01-01,2026-09-12,0.0001,mean ÷ screening level,0.02928,234.75756,5203.0,,0.85016,,,,,2026-09-12
Other Health Risks,HRM-3 Haden Road [B] [22] POC 3,48-201-0803,Harris,pollutant,Styrene,"Hematological, Hepatic, Nervous",Last 365 Days,2025-09-12,2026-09-12,0.0001,mean ÷ screening level,0.03455,234.75756,7491.0,,0.8528,,,,,2026-09-12
Other Health Risks,HRM-3 Haden Road [B] [22] POC 3,48-201-0803,Harris,pollutant,Styrene,"Hematological, Hepatic, Nervous",Sep 2026,2026-09-01,2026-09-30,0.0002,mean of weekly means ÷ screening level,0.05144,234.75756,417.0,3.0,0.82738,,,,,2026-09-12
Other Health Risks,HRM-3 Haden Road [B] [22] POC 3,48-201-0803,Harris,pollutant,Toluene,"Nervous, Urinary",2023,2023-01-01,2023-12-31,0.0003,mean ÷ screening level,0.46442,1379.85674,7505.0,,0.85674,,,,,2026-09-12
Other Health Risks,HRM-3 Haden Road [B] [22] POC 3,48-201-0803,Harris,pollutant,Toluene,"Nervous, Urinary",2024,2024-01-01,2024-12-31,0.0004,mean ÷ screening level,0.57978,1379.85674,6819.0,,0.7763,,,,,2026-09-12
Other Health Risks,HRM-3 Haden Road [B] [22] POC 3,48-201-0803,Harris,pollutant,Toluene,"Nervous, Urinary",2025,2025-01-01,2025-12-31,0.0003,mean ÷ screening level,0.44901,1379.85674,7505.0,,0.85674,,,,,2026-09-12
Other Health Risks,HRM-3 Haden Road [B] [22] POC 3,48-201-0803,Harris,pollutant,Toluene,"Nervous, Urinary",2026 YTD,2026-01-01,2026-09-12,0.0003,mean ÷ screening level,0.38725,1379.85674,5203.0,,0.85016,,,,,2026-09-12
Other Health Risks,HRM-3 Haden Road [B] [22] POC 3,48-201-0803,Harris,pollutant,Toluene,"Nervous, Urinary",Last 365 Days,2025-09-12,2026-09-12,0.0003,mean ÷ screening level,0.41524,1379.85674,7491.0,,0.8528,,,,,2026-09-12
Other Health Risks,HRM-3 Haden Road [B] [22] POC 3,48-201-0803,Harris,pollutant,Toluene,"Nervous, Urinary",Sep 2026,2026-09-01,2026-09-30,0.0004,mean of weekly means ÷ screening level,0.53367,1379.85674,278.0,2.0,0.82738,,,,,2026-09-12
Other Health Risks,HRM-3 Haden Road [B] [22] POC 3,48-201-0803,Harris,pollutant,n-Hexane,Nervous,2023,2023-01-01,2023-12-31,0.0027,mean ÷ screening level,0.55363,207.10722,7505.0,,0.85674,,,,,2026-09-12
Other Health Risks,HRM-3 Haden Road [B] [22] POC 3,48-201-0803,Harris,pollutant,n-Hexane,Nervous,2024,2024-01-01,2024-12-31,0.003,mean ÷ screening level,0.61365,207.10722,6819.0,,0.7763,,,,,2026-09-12
Other Health Risks,HRM-3 Haden Road [B] [22] POC 3,48-201-0803,Harris,pollutant,n-Hexane,Nervous,2025,2025-01-01,2025-12-31,0.0028,mean ÷ screening level,0.58879,207.10722,7505.0,,0.85674,,,,,2026-09-12
Other Health Risks,HRM-3 Haden Road [B] [22] POC 3,48-201-0803,Harris,pollutant,n-Hexane,Nervous,2026 YTD,2026-01-01,2026-09-12,0.0032,mean ÷ screening level,0.65373,207.10722,5203.0,,0.85016,,,,,2026-09-12
Other Health Risks,HRM-3 Haden Road [B] [22] POC 3,48-201-0803,Harris,pollutant,n-Hexane,Nervous,Last 365 Days,2025-09-12,2026-09-12,0.0032,mean ÷ screening level,0.66118,207.10722,7491.0,,0.8528,,,,,2026-09-12
Other Health Risks,HRM-3 Haden Road [B] [22] POC 3,48-201-0803,Harris,pollutant,n-Hexane,Nervous,Sep 2026,2026-09-01,2026-09-30,0.0057,mean of weekly means ÷ screening level,1.17727,207.10722,139.0,1.0,0.82738,,,,,2026-09-12
Other Health Risks,HRM-3 Haden Road [B] [22] POC 3,48-201-0803,Harris,pollutant,o-Xylene,Nervous,2023,2023-01-01,2023-12-31,0.0034,mean ÷ screening level,0.07739,23.03,7505.0,,0.85674,,,,,2026-09-12
Other Health Risks,HRM-3 Haden Road [B] [22] POC 3,48-201-0803,Harris,pollutant,o-Xylene,Nervous,2024,2024-01-01,2024-12-31,0.0043,mean ÷ screening level,0.09795,23.03,6819.0,,0.7763,,,,,2026-09-12
Other Health Risks,HRM-3 Haden Road [B] [22] POC 3,48-201-0803,Harris,pollutant,o-Xylene,Nervous,2025,2025-01-01,2025-12-31,0.0035,mean ÷ screening level,0.08044,23.03,7505.0,,0.85674,,,,,2026-09-12
Other Health Risks,HRM-3 Haden Road [B] [22] POC 3,48-201-0803,Harris,pollutant,o-Xylene,Nervous,2026 YTD,2026-01-01,2026-09-12,0.0028,mean ÷ screening level,0.06554,23.03,5203.0,,0.85016,,,,,2026-09-12
Other Health Risks,HRM-3 Haden Road [B] [22] POC 3,48-201-0803,Harris,pollutant,o-Xylene,Nervous,Last 365 Days,2025-09-12,2026-09-12,0.0029,mean ÷ screening level,0.06765,23.03,7491.0,,0.8528,,,,,2026-09-12
Other Health Risks,HRM-3 Haden Road [B] [22] POC 3,48-201-0803,Harris,pollutant,o-Xylene,Nervous,Sep 2026,2026-09-01,2026-09-30,0.0043,mean of weekly means ÷ screening level,0.09993,23.03,139.0,1.0,0.82738,,,,,2026-09-12
Other Health Risks,HRM-3 Haden Road [B] [22] POC 3,48-201-0803,Harris,pollutant,p-Xylene + m-Xylene,Nervous,2023,2023-01-01,2023-12-31,0.0095,mean ÷ screening level,0.2192,23.03127,7505.0,,0.85674,,,,,2026-09-12
Other Health Risks,HRM-3 Haden Road [B] [22] POC 3,48-201-0803,Harris,pollutant,p-Xylene + m-Xylene,Nervous,2024,2024-01-01,2024-12-31,0.0121,mean ÷ screening level,0.27932,23.03127,6819.0,,0.7763,,,,,2026-09-12
Other Health Risks,HRM-3 Haden Road [B] [22] POC 3,48-201-0803,Harris,pollutant,p-Xylene + m-Xylene,Nervous,2025,2025-01-01,2025-12-31,0.0099,mean ÷ screening level,0.22756,23.03127,7505.0,,0.85674,,,,,2026-09-12
Other Health Risks,HRM-3 Haden Road [B] [22] POC 3,48-201-0803,Harris,pollutant,p-Xylene + m-Xylene,Nervous,2026 YTD,2026-01-01,2026-09-12,0.0086,mean ÷ screening level,0.1971,23.03127,5203.0,,0.85016,,,,,2026-09-12
Other Health Risks,HRM-3 Haden Road [B] [22] POC 3,48-201-0803,Harris,pollutant,p-Xylene + m-Xylene,Nervous,Last 365 Days,2025-09-12,2026-09-12,0.0088,mean ÷ screening level,0.20257,23.03127,7491.0,,0.8528,,,,,2026-09-12
Other Health Risks,HRM-3 Haden Road [B] [22] POC 3,48-201-0803,Harris,pollutant,p-Xylene + m-Xylene,Nervous,Sep 2026,2026-09-01,2026-09-30,0.0119,mean of weekly means ÷ screening level,0.27381,23.03127,139.0,1.0,0.82738,,,,,2026-09-12
Other Health Risks,HRM-3 Haden Road [B] [22] POC 3,48-201-0803,Harris,total,Total,,2023,2023-01-01,2023-12-31,0.2073,sum of pollutant ratios,,,,,0.84726,,,,,2026-09-12
Other Health Risks,HRM-3 Haden Road [B] [22] POC 3,48-201-0803,Harris,total,Total,,2024,2024-01-01,2024-12-31,0.259,sum of pollutant ratios,,,,,0.7763,,,,,2026-09-12
Other Health Risks,HRM-3 Haden Road [B] [22] POC 3,48-201-0803,Harris,total,Total,,2025,2025-01-01,2025-12-31,0.2098,sum of pollutant ratios,,,,,0.83858,,,,,2026-09-12
Other Health Risks,HRM-3 Haden Road [B] [22] POC 3,48-201-0803,Harris,total,Total,,2026 YTD,2026-01-01,2026-09-12,0.1359,sum of pollutant ratios,,,,,0.83056,,,,,2026-09-12
Other Health Risks,HRM-3 Haden Road [B] [22] POC 3,48-201-0803,Harris,total,Total,,Last 365 Days,2025-09-12,2026-09-12,0.1533,sum of pollutant ratios,,,,,0.82423,,,,,2026-09-12
Other Health Risks,HRM-3 Haden Road [B] [22] POC 3,48-201-0803,Harris,total,Total,,Sep 2026,2026-09-01,2026-09-30,0.1956,sum of pollutant ratios,,,,,0.82738,,,,,2026-09-12
Other Health Risks,HRM-7 W Baytown [S] [47] POC 2,48-201-0807,Harris,health_effect_total,Ability to have children,Reproductive,2023,2023-01-01,2023-12-31,0.3521,sum of pollutant ratios,,,,,0.79874,,,,,2026-09-12
Other Health Risks,HRM-7 W Baytown [S] [47] POC 2,48-201-0807,Harris,health_effect_total,Ability to have children,Reproductive,2024,2024-01-01,2024-12-31,0.4657,sum of pollutant ratios,,,,,0.79372,,,,,2026-09-12
Other Health Risks,HRM-7 W Baytown [S] [47] POC 2,48-201-0807,Harris,health_effect_total,Ability to have children,Reproductive,2025,2025-01-01,2025-12-31,0.4376,sum of pollutant ratios,,,,,0.84132,,,,,2026-09-12
Other Health Risks,HRM-7 W Baytown [S] [47] POC 2,48-201-0807,Harris,health_effect_total,Ability to have children,Reproductive,2026 YTD,2026-01-01,2026-09-12,0.1441,sum of pollutant ratios,,,,,0.69624,*,,,,2026-09-12
Other Health Risks,HRM-7 W Baytown [S] [47] POC 2,48-201-0807,Harris,health_effect_total,Ability to have children,Reproductive,Last 365 Days,2025-09-12,2026-09-12,0.1678,sum of pollutant ratios,,,,,0.7459,*,,,,2026-09-12
Other Health Risks,HRM-7 W Baytown [S] [47] POC 2,48-201-0807,Harris,health_effect_total,Ability to have children,Reproductive,Sep 2026,2026-09-01,2026-09-30,,sum of pollutant ratios,,,,,,,,,,2026-09-12
Other Health Risks,HRM-7 W Baytown [S] [47] POC 2,48-201-0807,Harris,health_effect_total,Blood,Hematological,2023,2023-01-01,2023-12-31,0.0061,sum of pollutant ratios,,,,,0.79726,,,,,2026-09-12
Other Health Risks,HRM-7 W Baytown [S] [47] POC 2,48-201-0807,Harris,health_effect_total,Blood,Hematological,2024,2024-01-01,2024-12-31,0.0063,sum of pollutant ratios,,,,,0.78848,,,,,2026-09-12
Other Health Risks,HRM-7 W Baytown [S] [47] POC 2,48-201-0807,Harris,health_effect_total,Blood,Hematological,2025,2025-01-01,2025-12-31,0.0041,sum of pollutant ratios,,,,,0.84463,,,,,2026-09-12
Other Health Risks,HRM-7 W Baytown [S] [47] POC 2,48-201-0807,Harris,health_effect_total,Blood,Hematological,2026 YTD,2026-01-01,2026-09-12,0.0046,sum of pollutant ratios,,,,,0.69069,*,,,,2026-09-12
Other Health Risks,HRM-7 W Baytown [S] [47] POC 2,48-201-0807,Harris,health_effect_total,Blood,Hematological,Last 365 Days,2025-09-12,2026-09-12,0.0045,sum of pollutant ratios,,,,,0.7459,*,,,,2026-09-12
Other Health Risks,HRM-7 W Baytown [S] [47] POC 2,48-201-0807,Harris,health_effect_total,Blood,Hematological,Sep 2026,2026-09-01,2026-09-30,,sum of pollutant ratios,,,,,,,,,,2026-09-12
Other Health Risks,HRM-7 W Baytown [S] [47] POC 2,48-201-0807,Harris,health_effect_total,Brain and nervous system,Nervous,2023,2023-01-01,2023-12-31,0.0321,sum of pollutant ratios,,,,,0.79269,,,,,2026-09-12
Other Health Risks,HRM-7 W Baytown [S] [47] POC 2,48-201-0807,Harris,health_effect_total,Brain and nervous system,Nervous,2024,2024-01-01,2024-12-31,0.0407,sum of pollutant ratios,,,,,0.78848,,,,,2026-09-12
Other Health Risks,HRM-7 W Baytown [S] [47] POC 2,48-201-0807,Harris,health_effect_total,Brain and nervous system,Nervous,2025,2025-01-01,2025-12-31,0.027,sum of pollutant ratios,,,,,0.8347,,,,,2026-09-12
Other Health Risks,HRM-7 W Baytown [S] [47] POC 2,48-201-0807,Harris,health_effect_total,Brain and nervous system,Nervous,2026 YTD,2026-01-01,2026-09-12,0.0292,sum of pollutant ratios,,,,,0.69069,*,,,,2026-09-12
Other Health Risks,HRM-7 W Baytown [S] [47] POC 2,48-201-0807,Harris,health_effect_total,Brain and nervous system,Nervous,Last 365 Days,2025-09-12,2026-09-12,0.0286,sum of pollutant ratios,,,,,0.7451,*,,,,2026-09-12
